Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2017,1,7,16:00,UTC,8,1017,77,0,31,-10.1,-13.4,9313,,,
2017,1,7,17:00,UTC,8,1016.5,79,0,31,-9.7,-12.6,3011,,,
2017,1,7,18:00,UTC,8,1016.7,78,0,31,-9.2,-12.3,4691,,,
2017,1,7,19:00,UTC,8,1017.1,79,0,31,-8.7,-11.7,1511,,,
2017,1,7,20:00,UTC,8,1016.8,86,0,32,-7.9,-9.9,1600,,,
2017,1,7,21:00,UTC,8,1017.4,87,0,32,-7.4,-9.2,10689,,,
2017,1,7,22:00,UTC,8,1017.5,86,0,31,-6.8,-8.7,5400,,,
2017,1,7,23:00,UTC,8,1017.7,87,0,31,-5.9,-7.7,2994,,,
2017,1,8,00:00,UTC,8,1017.9,87,0,31,-5.8,-7.6,11120,,,
2017,1,8,01:00,UTC,8,1018,88,0,31,-5.7,-7.3,17648,,,
2017,1,8,02:00,UTC,8,1017.9,88,0,31,-5.2,-7,19604,,,
2017,1,8,03:00,UTC,8,1018.1,87,0,31,-4.7,-6.4,21800,,,
2017,1,8,04:00,UTC,8,1018.3,88,0,31,-4.1,-5.9,13305,,,
2017,1,8,05:00,UTC,8,1018.5,88,0,31,-3.8,-5.5,9173,,,
2017,1,8,06:00,UTC,8,1018.8,88,0,31,-3.4,-5.1,14779,,,
2017,1,8,07:00,UTC,8,1019,89,0,31,-3.3,-4.9,10260,,,
2017,1,8,08:00,UTC,8,1019,88,0,31,-3.1,-4.8,19554,,,
2017,1,8,09:00,UTC,8,1018.8,88,0,31,-2.7,-4.4,23860,,,
2017,1,8,10:00,UTC,8,1019,89,0,31,-2.6,-4.2,2974,,,
2017,1,8,11:00,UTC,8,1018.2,88,0,30,-2.6,-4.3,23291,,,
2017,1,8,12:00,UTC,8,1017.9,88,0,30,-2.8,-4.6,13985,,,
2017,1,8,13:00,UTC,8,1017.2,88,0,30,-2.9,-4.5,9032,,,
2017,1,8,14:00,UTC,8,1016.6,87,0,30,-2.9,-4.8,38209,,,
2017,1,8,15:00,UTC,8,1015.9,88,0,31,-2.8,-4.5,5035,,,
2017,1,8,16:00,UTC,8,1014.8,87,0,31,-2.8,-4.7,30666,,,
2017,1,8,17:00,UTC,8,1013.5,87,0,31,-2.9,-4.7,14530,,,
2017,1,8,18:00,UTC,8,1012.8,87,0,30,-2.6,-4.4,48436,,,
2017,1,8,19:00,UTC,8,1011.5,86,0,30,-2.4,-4.4,46103,,,
2017,1,8,20:00,UTC,8,1011.2,86,0,30,-2.2,-4.2,50000,,,
2017,1,8,21:00,UTC,8,1010.6,89,0.2,30,-2.2,-3.7,3693,,,
2017,1,8,22:00,UTC,8,1010.1,88,0,30,-1.7,-3.5,38398,,,
2017,1,8,23:00,UTC,8,1009.5,87,0,29,-1.5,-3.3,28913,,,
2017,1,9,00:00,UTC,8,1009.4,87,0,29,-1.3,-3.2,40480,,,
2017,1,9,01:00,UTC,8,1009,87,0,29,-1.1,-3,45692,,,
2017,1,9,02:00,UTC,8,1009,88,0,29,-1.2,-3,37741,,,
2017,1,9,03:00,UTC,8,1008.5,89,0,29,-0.9,-2.6,37175,,,
2017,1,9,04:00,UTC,8,1008.7,88,0,29,-0.9,-2.6,28731,,,
2017,1,9,05:00,UTC,8,1008.7,89,0,29,-0.7,-2.3,28284,,,
2017,1,9,06:00,UTC,8,1008.8,86,0,29,-0.2,-2.3,33702,,,
2017,1,9,07:00,UTC,7,1009.1,88,0,29,-2.5,-4.2,27404,,,
2017,1,9,08:00,UTC,4,1009.3,88,0,29,-4.5,-6.2,22203,,,
2017,1,9,09:00,UTC,8,1009.1,90,0,29,-3.4,-4.8,25733,,,
2017,1,9,10:00,UTC,7,1008.9,87,0,29,-1.5,-3.4,28855,,,
2017,1,9,11:00,UTC,7,1008.9,87,0,29,-1.2,-3.1,30309,,,
2017,1,9,12:00,UTC,7,1008.6,85,0,29,-1.4,-3.6,30744,,,
2017,1,9,13:00,UTC,8,1008.2,86,0,29,-0.8,-2.9,29371,,,
2017,1,9,14:00,UTC,8,1008.2,88,0,29,-0.7,-2.4,28574,,,
2017,1,9,15:00,UTC,8,1008.5,89,0,29,-0.8,-2.4,22642,,,
2017,1,9,16:00,UTC,8,1008.9,90,0,29,-0.7,-2.2,21928,,,
2017,1,9,17:00,UTC,8,1008.8,90,0,29,-0.7,-2.2,20318,,,
2017,1,9,18:00,UTC,7,1009,91,0,29,-1.1,-2.5,19590,,,
2017,1,9,19:00,UTC,8,1009.3,91,0,30,-1.1,-2.3,23178,,,
2017,1,9,20:00,UTC,8,1009.2,90,0,30,-0.6,-2.1,5455,,,
2017,1,9,21:00,UTC,8,1008.9,87,0,30,-0.5,-2.3,39141,,,
2017,1,9,22:00,UTC,7,1008.8,86,0,30,-0.8,-2.9,35162,,,
2017,1,9,23:00,UTC,8,1008.8,86,0,30,-1.1,-3.2,41376,,,
2017,1,10,00:00,UTC,8,1008.8,87,0,30,-1.2,-3.1,20212,,,
2017,1,10,01:00,UTC,8,1008.7,90,0,30,-1.1,-2.6,6714,,,
2017,1,10,02:00,UTC,8,1008.2,90,0,30,-0.8,-2.2,4568,,,
2017,1,10,03:00,UTC,8,1007.6,91,0,30,-0.5,-1.8,7020,,,
2017,1,10,04:00,UTC,8,1007.2,91,0,30,-0.1,-1.3,9980,,,
2017,1,10,05:00,UTC,8,1007.1,91,0,30,0.2,-1.2,17446,,,
2017,1,10,06:00,UTC,8,1007.2,90,0,30,0.2,-1.4,39146,,,
2017,1,10,07:00,UTC,8,1006.9,87,0,30,0.2,-1.7,10971,,,
2017,1,10,08:00,UTC,8,1006.9,89,0,29,0.5,-1.2,50000,,,
2017,1,10,09:00,UTC,8,1007,89,0,28,0.5,-1.1,50000,,,
2017,1,10,10:00,UTC,8,1007.2,90,0,29,0.7,-0.8,23581,,,
2017,1,10,11:00,UTC,8,1007.2,91,0,30,0.8,-0.5,8111,,,
2017,1,10,12:00,UTC,8,1007.3,91,0,30,0.6,-0.7,7026,,,
2017,1,10,13:00,UTC,8,1007.7,92,0,30,0.6,-0.6,9571,,,
2017,1,10,14:00,UTC,8,1008.2,92,0.4,30,0.6,-0.6,11459,,,
2017,1,10,15:00,UTC,8,1008.5,92,0,30,0.6,-0.5,10035,,,
2017,1,10,16:00,UTC,8,1008.5,92,0,30,0.6,-0.6,20807,,,
2017,1,10,17:00,UTC,8,1008.5,90,0,30,0.5,-0.9,50000,,,
2017,1,10,18:00,UTC,8,1008.7,89,0,30,0.7,-1,50000,,,
2017,1,10,19:00,UTC,8,1008.4,90,0,30,0.4,-1.1,34667,,,
2017,1,10,20:00,UTC,8,1008.2,89,0,30,0.5,-1.1,50000,,,
2017,1,10,21:00,UTC,8,1008.2,88,0,30,0.3,-1.4,44586,,,
2017,1,10,22:00,UTC,8,1008.1,89,0,30,0.2,-1.4,27923,,,
2017,1,10,23:00,UTC,8,1007.9,86,0,30,0.2,-1.8,7055,,,
2017,1,11,00:00,UTC,8,1007.7,85,0,30,0.4,-1.8,8335,,,
2017,1,11,01:00,UTC,8,1007.4,83,0,30,0.4,-2.1,13100,,,
2017,1,11,02:00,UTC,8,1006.9,80,0,30,0.3,-2.7,10427,,,
2017,1,11,03:00,UTC,8,1006.4,79,0,30,0.3,-3,10930,,,
2017,1,11,04:00,UTC,8,1005.9,78,0,30,0.1,-3.2,12156,,,
2017,1,11,05:00,UTC,8,1005.6,76,0,30,0,-3.7,13435,,,
2017,1,11,06:00,UTC,8,1005.4,77,0,30,-0.4,-4,11053,,,
2017,1,11,07:00,UTC,8,1005.2,74,0,30,-0.6,-4.6,15206,,,
2017,1,11,08:00,UTC,8,1004.8,73,0,30,-0.8,-5,21873,,,
2017,1,11,09:00,UTC,8,1004.3,74,0,30,-0.9,-4.9,23738,,,
2017,1,11,10:00,UTC,8,1003.7,76,0,30,-1.2,-4.8,19575,,,
2017,1,11,11:00,UTC,8,1003.3,77,0,30,-1.4,-4.9,25635,,,
2017,1,11,12:00,UTC,8,1003.1,78,0,30,-1.7,-5,23520,,,
2017,1,11,13:00,UTC,8,1002.2,78,0,30,-1.9,-5.2,20862,,,
2017,1,11,14:00,UTC,8,1001.6,80,0,30,-2.4,-5.4,15290,,,
2017,1,11,15:00,UTC,8,1001.2,81,0,30,-2.7,-5.5,13138,,,
2017,1,11,16:00,UTC,8,1001.2,81,0,30,-3.1,-5.9,13107,,,
2017,1,11,17:00,UTC,8,1000.8,80,0,30,-3.9,-6.9,19897,,,
2017,1,11,18:00,UTC,8,1000.2,78,0,30,-4.2,-7.5,23896,,,
2017,1,11,19:00,UTC,8,999.8,77,0,30,-4.4,-7.8,31467,,,
2017,1,11,20:00,UTC,8,999.3,77,0,29,-4.7,-8.2,28789,,,
2017,1,11,21:00,UTC,6,999.2,77,0,29,-6.3,-9.6,23035,,,
2017,1,11,22:00,UTC,1,999.5,78,0,29,-7.3,-10.5,24134,,,
2017,1,11,23:00,UTC,0,999.6,76,0,29,-7.7,-11.2,27535,,,
2017,1,12,00:00,UTC,0,999.2,75,0,29,-8.1,-11.8,28596,,,
2017,1,12,01:00,UTC,0,998.9,70,0,29,-7.6,-12.1,40394,,,
2017,1,12,02:00,UTC,0,998.6,69,0,29,-7.5,-12.2,46416,,,
2017,1,12,03:00,UTC,0,998,67,0,29,-7.1,-12.2,44616,,,
2017,1,12,04:00,UTC,0,997.4,65,0,29,-6.5,-12,49239,,,
2017,1,12,05:00,UTC,0,996.9,64,0,29,-6.3,-12,44178,,,
2017,1,12,06:00,UTC,0,996.6,67,0,29,-6.4,-11.6,45802,,,
2017,1,12,07:00,UTC,7,996.2,68,0,29,-5.8,-10.7,48712,,,
2017,1,12,08:00,UTC,7,995.7,71,0,29,-5.4,-9.9,50000,,,
2017,1,12,09:00,UTC,7,995.6,72,0,29,-4.7,-8.9,38185,,,
2017,1,12,10:00,UTC,7,995.4,73,0,29,-4.1,-8.3,41567,,,
2017,1,12,11:00,UTC,8,995.2,73,0,29,-3.7,-7.8,37103,,,
2017,1,12,12:00,UTC,7,994.8,71,0,29,-3.3,-7.8,29754,,,
2017,1,12,13:00,UTC,8,994.6,72,0,29,-3.2,-7.6,25634,,,
2017,1,12,14:00,UTC,8,994.5,71,0,29,-3.1,-7.6,21826,,,
2017,1,12,15:00,UTC,8,994,72,0,29,-3.1,-7.5,21135,,,
2017,1,12,16:00,UTC,8,993.7,70,0,29,-2.9,-7.7,31424,,,
2017,1,12,17:00,UTC,8,993.4,73,0,29,-3.2,-7.4,34399,,,
2017,1,12,18:00,UTC,8,993.2,72,0,29,-3.1,-7.4,40727,,,
2017,1,12,19:00,UTC,8,992.7,76,0,29,-3.2,-6.9,33235,,,
2017,1,12,20:00,UTC,8,992.3,75,0,29,-3,-6.8,42505,,,
2017,1,12,21:00,UTC,8,992.2,77,0,29,-3.3,-6.7,42244,,,
2017,1,12,22:00,UTC,8,991.9,81,0,29,-3.7,-6.4,39838,,,
2017,1,12,23:00,UTC,8,991.5,76,0,29,-3.9,-7.5,40836,,,
2017,1,13,00:00,UTC,8,991.2,78,0,29,-4.3,-7.5,31622,,,
2017,1,13,01:00,UTC,8,990.8,81,0,29,-5.1,-8,15172,,,
2017,1,13,02:00,UTC,8,990.7,80,0,29,-5.4,-8.4,17650,,,
2017,1,13,03:00,UTC,8,990.3,79,0,29,-5.9,-8.9,11870,,,
2017,1,13,04:00,UTC,8,989.8,80,0,29,-6.2,-9,4502,,,
2017,1,13,05:00,UTC,8,989.8,80,0,29,-6.3,-9.1,4859,,,
2017,1,13,06:00,UTC,8,989.7,83,0.4,29,-6.4,-8.9,3794,,,
2017,1,13,07:00,UTC,8,989.5,80,0,29,-6.2,-9,23286,,,
2017,1,13,08:00,UTC,8,989.6,81,0,29,-5.9,-8.7,20509,,,
2017,1,13,09:00,UTC,8,989.7,82,0,29,-5.5,-8.1,15988,,,
2017,1,13,10:00,UTC,8,989.5,81,0,29,-4.9,-7.6,18087,,,
2017,1,13,11:00,UTC,8,989.2,84,0.4,29,-4.5,-6.8,2785,,,
2017,1,13,12:00,UTC,8,989,84,0,28,-4.2,-6.5,17001,,,
2017,1,13,13:00,UTC,8,989,83,0,29,-3.3,-5.8,9860,,,
2017,1,13,14:00,UTC,8,989.1,87,0.9,29,-3.3,-5.1,617,,,
2017,1,13,15:00,UTC,8,989.2,89,0,30,-2.4,-4.1,10175,,,
2017,1,13,16:00,UTC,8,989.6,89,0,29,-1.4,-3,3191,,,
2017,1,13,17:00,UTC,8,989.8,89,0.6,29,-0.7,-2.2,723,,,
2017,1,13,18:00,UTC,8,990.2,88,0,30,-0.2,-2,15873,,,
2017,1,13,19:00,UTC,8,990.6,91,0,29,-0.2,-1.5,2833,,,
2017,1,13,20:00,UTC,8,991.1,88,0,30,-0.1,-1.8,11857,,,
2017,1,13,21:00,UTC,8,991.8,89,0,30,-0.2,-1.7,2933,,,
2017,1,13,22:00,UTC,8,992.3,90,0,31,0,-1.4,13429,,,
2017,1,13,23:00,UTC,8,992.8,88,0,31,0,-1.8,8707,,,
2017,1,14,00:00,UTC,8,993.4,87,0,31,-0.1,-2,30250,,,
2017,1,14,01:00,UTC,8,993.6,86,0,31,-0.2,-2.3,28618,,,
2017,1,14,02:00,UTC,8,993.9,86,0,31,-0.2,-2.3,18429,,,
2017,1,14,03:00,UTC,8,994.2,85,0,31,-0.2,-2.4,29959,,,
