Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2017,1,2,15:00,UTC,,1001.5,92,,,-2.5,-3.7,,51,2.3,1.6
2017,1,2,16:00,UTC,,1001.9,92,,,-2.5,-3.6,,29,1.7,1.1
2017,1,2,17:00,UTC,,1002.1,91,,,-2.4,-3.7,,335,5.7,4.5
2017,1,2,18:00,UTC,,1002.5,89,,,-3,-4.5,,337,4.9,4
2017,1,2,19:00,UTC,,1002.6,91,,,-2.9,-4.2,,324,4.6,3.7
2017,1,2,20:00,UTC,,1002.7,91,,,-2.9,-4.1,,339,4.6,3.6
2017,1,2,21:00,UTC,,1002.9,90,,,-2.9,-4.3,,358,4.1,3.1
2017,1,2,22:00,UTC,,1003.1,92,,,-3.1,-4.2,,334,4.1,3.2
2017,1,2,23:00,UTC,,1002.9,91,,,-3.4,-4.6,,13,5,3.9
2017,1,3,00:00,UTC,,1003,90,,,-4,-5.4,,6,5,3.9
2017,1,3,01:00,UTC,,1002.9,91,,,-4.2,-5.4,,50,4.6,2.2
2017,1,3,02:00,UTC,,1002.7,90,,,-4.5,-5.9,,163,2,1.1
2017,1,3,03:00,UTC,,1002.6,91,,,-4.7,-5.9,,110,2,1.4
2017,1,3,04:00,UTC,,1002.4,92,,,-4.3,-5.5,,198,3.1,1.8
2017,1,3,05:00,UTC,,1002.3,91,,,-4.2,-5.4,,0,1.1,0
2017,1,3,06:00,UTC,,1002,92,,,-3.8,-4.9,,91,3,1.9
2017,1,3,07:00,UTC,,1001.8,92,,,-3.7,-4.9,,118,2.4,1.7
2017,1,3,08:00,UTC,,1001.5,93,,,-3.5,-4.5,,133,3.1,2.3
2017,1,3,09:00,UTC,,1001.4,92,,,-3.8,-4.9,,147,3.7,3
2017,1,3,10:00,UTC,,1000.9,92,,,-3.5,-4.6,,154,2.9,2.3
2017,1,3,11:00,UTC,,1000.2,93,,,-3.4,-4.4,,120,2.9,2.2
2017,1,3,12:00,UTC,,999.6,89,,,-3.1,-4.6,,104,2.7,1.9
2017,1,3,13:00,UTC,,999,92,,,-3.1,-4.2,,114,3.1,2.2
2017,1,3,14:00,UTC,,998.3,94,,,-3.9,-4.7,,109,3.5,2.5
2017,1,3,15:00,UTC,,997.9,95,,,-4.5,-5.2,,107,4.7,3.6
2017,1,3,16:00,UTC,,997,96,,,-4.7,-5.2,,101,6.2,4.4
2017,1,3,17:00,UTC,,996.2,96,,,-4.7,-5.2,,109,6.5,5
2017,1,3,18:00,UTC,,995.6,95,,,-4.9,-5.5,,97,7.5,6.2
2017,1,3,19:00,UTC,,994.7,94,,,-5.7,-6.4,,90,9.4,7.5
2017,1,3,20:00,UTC,,994.2,95,,,-5.1,-5.7,,92,8.4,6.9
2017,1,3,21:00,UTC,,993.6,94,,,-5.5,-6.3,,91,8.4,6.7
2017,1,3,22:00,UTC,,993.1,89,,,-5.9,-7.4,,80,9.9,8.4
2017,1,3,23:00,UTC,,992.6,88,,,-5.7,-7.3,,77,11.9,9
2017,1,4,00:00,UTC,,992.5,89,,,-5.4,-6.8,,76,10.8,9
2017,1,4,01:00,UTC,,992.6,89,,,-4.5,-6.1,,69,11.8,8.9
2017,1,4,02:00,UTC,,993.4,88,,,-4.2,-5.8,,71,12.3,9
2017,1,4,03:00,UTC,,994,84,,,-4.4,-6.7,,68,14.3,10.4
2017,1,4,04:00,UTC,,995.1,83,,,-5.4,-7.9,,66,14.2,10.9
2017,1,4,05:00,UTC,,996.3,80,,,-6.8,-9.7,,58,14.6,9.9
2017,1,4,06:00,UTC,,997.6,79,,,-7.6,-10.6,,58,14.6,10.6
2017,1,4,07:00,UTC,,999,78,,,-8.7,-11.9,,59,12.7,9.4
2017,1,4,08:00,UTC,,1000.2,77,,,-9.3,-12.6,,61,15.2,10.7
2017,1,4,09:00,UTC,,1001.4,76,,,-9.4,-12.8,,58,14.2,10.1
2017,1,4,10:00,UTC,,1002.7,76,,,-9,-12.4,,53,14.6,10.9
2017,1,4,11:00,UTC,,1003.4,76,,,-9.4,-12.8,,43,15.1,11.9
2017,1,4,12:00,UTC,,1004.8,72,,,-9.9,-14,,44,12.7,10.3
2017,1,4,13:00,UTC,,1006.1,70,,,-10.5,-15,,40,14.9,11.8
2017,1,4,14:00,UTC,,1007.6,76,,,-11.3,-14.6,,35,15.2,11.9
2017,1,4,15:00,UTC,,1009.1,81,,,-12.2,-14.7,,31,14.1,11.6
2017,1,4,16:00,UTC,,1010.8,84,,,-13.1,-15.3,,27,14.9,11.6
2017,1,4,17:00,UTC,,1012.4,83,,,-13.7,-15.9,,29,14.9,11.9
2017,1,4,18:00,UTC,,1013.6,80,,,-14.3,-16.9,,39,14.4,10.9
2017,1,4,19:00,UTC,,1014.6,85,,,-14.3,-16.3,,22,13.5,10.3
2017,1,4,20:00,UTC,,1015.9,85,,,-14.2,-16.2,,13,13.2,10.3
2017,1,4,21:00,UTC,,1017.3,86,,,-14.7,-16.5,,5,11.7,9.4
2017,1,4,22:00,UTC,,1018.5,86,,,-14.8,-16.5,,4,11.3,8.8
2017,1,4,23:00,UTC,,1019.4,87,,,-14.9,-16.6,,7,12.1,9.8
2017,1,5,00:00,UTC,,1020.4,87,,,-14.9,-16.6,,4,11.8,8.9
2017,1,5,01:00,UTC,,1021.3,87,,,-15.2,-16.9,,5,10.6,8.6
2017,1,5,02:00,UTC,,1022.3,86,,,-15.7,-17.5,,4,10.8,8.9
2017,1,5,03:00,UTC,,1023.4,86,,,-15.8,-17.6,,8,10.4,8.3
2017,1,5,04:00,UTC,,1024.2,86,,,-15.3,-17,,1,10.7,8.2
2017,1,5,05:00,UTC,,1025.2,85,,,-16.3,-18.2,,10,11.9,9
2017,1,5,06:00,UTC,,1026,86,,,-15.5,-17.3,,9,10.6,7.8
2017,1,5,07:00,UTC,,1027,86,,,-14.9,-16.7,,355,9.9,8
2017,1,5,08:00,UTC,,1028,86,,,-15.2,-16.9,,359,10.1,7.8
2017,1,5,09:00,UTC,,1028.9,86,,,-15.2,-17.1,,356,10.1,8.1
2017,1,5,10:00,UTC,,1030,87,,,-14.3,-16,,5,10.4,7.5
2017,1,5,11:00,UTC,,1030.3,87,,,-13.4,-15,,14,10.4,7.5
2017,1,5,12:00,UTC,,1030.7,87,,,-12.8,-14.5,,8,9.8,7.2
2017,1,5,13:00,UTC,,1031.2,72,,,-11.9,-15.9,,6,11,8.9
2017,1,5,14:00,UTC,,1032.2,73,,,-11.7,-15.6,,7,12,9.1
2017,1,5,15:00,UTC,,1033.3,77,,,-11.8,-15,,7,9.8,7.7
2017,1,5,16:00,UTC,,1033.7,82,,,-12,-14.5,,8,8.8,6.9
2017,1,5,17:00,UTC,,1034.5,84,,,-12.3,-14.4,,8,9.4,7.1
2017,1,5,18:00,UTC,,1035.2,87,,,-12.9,-14.6,,3,9.7,6.9
2017,1,5,19:00,UTC,,1035.9,88,,,-12.9,-14.5,,40,6.6,5.1
2017,1,5,20:00,UTC,,1036.5,86,,,-13,-14.9,,44,6.5,4.7
2017,1,5,21:00,UTC,,1036.9,84,,,-13.6,-15.7,,59,5.4,4.2
2017,1,5,22:00,UTC,,1037.1,84,,,-13.3,-15.4,,55,4.7,3.1
2017,1,5,23:00,UTC,,1037.4,84,,,-12.7,-14.8,,51,3.4,2.2
2017,1,6,00:00,UTC,,1037.6,85,,,-13,-15,,76,2,1.1
2017,1,6,01:00,UTC,,1038,89,,,-12.7,-14.1,,62,1.9,1.3
2017,1,6,02:00,UTC,,1038,87,,,-12.7,-14.4,,87,2.3,1.6
2017,1,6,03:00,UTC,,1038.3,81,,,-13,-15.6,,115,2.7,2.1
2017,1,6,04:00,UTC,,1037.8,89,,,-12,-13.5,,135,3.3,2.5
2017,1,6,05:00,UTC,,1038.1,88,,,-12,-13.6,,149,3.3,2.7
2017,1,6,06:00,UTC,,1038.3,85,,,-12.1,-14,,132,4,3.4
2017,1,6,07:00,UTC,,1038.6,91,,,-11.1,-12.3,,141,4.7,3.5
2017,1,6,08:00,UTC,,1038.4,90,,,-10.9,-12.1,,141,5.3,4.4
2017,1,6,09:00,UTC,,1038.4,90,,,-10.8,-12.1,,144,6.8,5.8
2017,1,6,10:00,UTC,,1038,90,,,-9.9,-11.2,,144,8,6.6
2017,1,6,11:00,UTC,,1037,90,,,-9,-10.4,,151,8.5,7
2017,1,6,12:00,UTC,,1036.4,89,,,-8.6,-10.2,,142,8.1,6.7
2017,1,6,13:00,UTC,,1035.6,88,,,-8.9,-10.5,,137,8,6.5
2017,1,6,14:00,UTC,,1035,87,,,-8.7,-10.4,,139,9.8,7.8
2017,1,6,15:00,UTC,,1034.3,88,,,-8.1,-9.7,,138,7.8,6.7
2017,1,6,16:00,UTC,,1033.8,82,,,-5.9,-8.5,,157,8.1,5.1
2017,1,6,17:00,UTC,,1032.7,70,,,-3.3,-8,,190,10.9,8.9
2017,1,6,18:00,UTC,,1031.2,69,,,-2.6,-7.5,,187,12.6,10.1
2017,1,6,19:00,UTC,,1030.8,68,,,-2.2,-7.3,,206,11.2,8.9
2017,1,6,20:00,UTC,,1029.8,77,,,-1.8,-5.4,,200,12.7,10.2
2017,1,6,21:00,UTC,,1028.8,77,,,-1.4,-4.9,,203,13,9.7
2017,1,6,22:00,UTC,,1027.2,77,,,-1.1,-4.6,,201,15,12.6
2017,1,6,23:00,UTC,,1025.8,74,,,-0.8,-4.8,,191,16.6,14
2017,1,7,00:00,UTC,,1024.5,69,,,-0.6,-5.5,,206,15.7,13
2017,1,7,01:00,UTC,,1023.1,69,,,-0.5,-5.5,,206,17.9,13.8
2017,1,7,02:00,UTC,,1021.8,82,,,-1.2,-3.9,,204,17.9,13.7
2017,1,7,03:00,UTC,,1020.4,91,,,-1.5,-2.8,,198,16.6,13.6
2017,1,7,04:00,UTC,,1019.3,92,,,-1.9,-2.9,,203,19,13.8
2017,1,7,05:00,UTC,,1018.3,90,,,-1.7,-3.1,,208,15.8,12.7
2017,1,7,06:00,UTC,,1017.4,91,,,-1.3,-2.5,,208,13.7,11.4
2017,1,7,07:00,UTC,,1017.1,93,,,-0.9,-1.9,,206,11.5,9.7
2017,1,7,08:00,UTC,,1017.6,93,,,-0.7,-1.7,,234,8.3,5.8
2017,1,7,09:00,UTC,,1017.3,86,,,-0.9,-2.9,,243,7.9,6.2
2017,1,7,10:00,UTC,,1017.5,86,,,-0.9,-3,,251,7.4,5.8
2017,1,7,11:00,UTC,,1017.4,87,,,-1.1,-3,,253,6,4.2
2017,1,7,12:00,UTC,,1017.6,89,,,-1,-2.6,,249,5.7,3.7
2017,1,7,13:00,UTC,,1017.8,91,,,-0.9,-2.1,,232,4.4,3.6
2017,1,7,14:00,UTC,,1018,92,,,-0.6,-1.7,,220,5,3.2
2017,1,7,15:00,UTC,,1018.7,93,,,-0.4,-1.4,,249,6.5,5.2
2017,1,7,16:00,UTC,,1019.5,95,,,-0.2,-0.9,,258,6.3,5
2017,1,7,17:00,UTC,,1019.9,94,,,-0.1,-1,,236,4.2,2.9
2017,1,7,18:00,UTC,,1019.9,93,,,-0.1,-1,,227,4.2,2.9
2017,1,7,19:00,UTC,,1020.2,94,,,-0.3,-1.1,,256,5.7,4.5
2017,1,7,20:00,UTC,,1020.5,95,,,-0.4,-1.1,,255,5.2,4
2017,1,7,21:00,UTC,,1020.9,95,,,-0.6,-1.2,,272,4.5,3.2
2017,1,7,22:00,UTC,,1021.5,95,,,-0.5,-1.3,,272,4.2,3.2
2017,1,7,23:00,UTC,,1021.6,94,,,-0.4,-1.2,,272,4.2,3
2017,1,8,00:00,UTC,,1021.9,96,,,-0.6,-1.2,,259,3.9,3.1
2017,1,8,01:00,UTC,,1021.9,96,,,-0.7,-1.2,,219,2.8,2.1
2017,1,8,02:00,UTC,,1022.1,97,,,-0.6,-1.1,,255,3.2,2.3
2017,1,8,03:00,UTC,,1022.5,96,,,-0.7,-1.2,,254,2.9,2.3
2017,1,8,04:00,UTC,,1022.3,96,,,-0.6,-1.1,,215,4.3,3.7
2017,1,8,05:00,UTC,,1022.5,96,,,-0.9,-1.4,,223,3.8,3.2
2017,1,8,06:00,UTC,,1022.1,96,,,-0.6,-1.1,,219,3.7,3.3
2017,1,8,07:00,UTC,,1022.7,96,,,-0.6,-1.1,,203,4.5,4
2017,1,8,08:00,UTC,,1022.7,97,,,-0.6,-0.9,,213,3.3,2.7
2017,1,8,09:00,UTC,,1022.3,96,,,-0.4,-1,,222,4.3,3.2
2017,1,8,10:00,UTC,,1022,94,,,-0.1,-0.9,,191,5.4,4.5
2017,1,8,11:00,UTC,,1021.6,91,,,0.2,-1.1,,208,4.8,4.1
2017,1,8,12:00,UTC,,1020.8,86,,,0.4,-1.6,,223,6,4.8
2017,1,8,13:00,UTC,,1020.2,85,,,0.6,-1.5,,219,9.1,7.3
2017,1,8,14:00,UTC,,1019.8,84,,,0.9,-1.5,,220,9.5,7.4
2017,1,8,15:00,UTC,,1019,87,,,0.8,-1.2,,199,8.5,7.3
2017,1,8,16:00,UTC,,1018.1,87,,,0.7,-1.2,,206,10,7.8
2017,1,8,17:00,UTC,,1017.7,85,,,0.9,-1.3,,211,9.6,7.3
2017,1,8,18:00,UTC,,1017.2,85,,,1.3,-1,,229,9.5,7
2017,1,8,19:00,UTC,,1017.4,86,,,0.4,-1.7,,248,9.8,7.1
2017,1,8,20:00,UTC,,1017.4,87,,,-0.2,-2,,255,8.1,5.9
2017,1,8,21:00,UTC,,1017.8,88,,,-0.3,-2,,250,5.1,3.4
2017,1,8,22:00,UTC,,1017.2,89,,,-0.3,-1.9,,230,3.6,2.9
2017,1,8,23:00,UTC,,1017.3,90,,,-0.3,-1.8,,255,6.5,4.8
2017,1,9,00:00,UTC,,1017,91,,,-0.2,-1.5,,207,4.3,3
2017,1,9,01:00,UTC,,1017.1,92,,,-0.2,-1.3,,198,3.8,3.1
2017,1,9,02:00,UTC,,1017,93,,,-0.3,-1.4,,222,3.9,2.7
2017,1,9,03:00,UTC,,1016.6,94,,,-0.3,-1.1,,204,4.6,3.6
2017,1,9,04:00,UTC,,1016.4,94,,,-0.6,-1.4,,227,3.6,2.2
2017,1,9,05:00,UTC,,1016.3,93,,,-0.4,-1.3,,238,3.4,2.3
2017,1,9,06:00,UTC,,1015.9,94,,,-0.3,-1.1,,210,3.5,3
2017,1,9,07:00,UTC,,1016.1,93,,,-0.2,-1.1,,210,4.3,3.3
2017,1,9,08:00,UTC,,1015.7,95,,,0,-0.6,,184,5.3,4
2017,1,9,09:00,UTC,,1015.5,97,,,0,-0.4,,207,8.1,6.6
2017,1,9,10:00,UTC,,1015.2,98,,,0,-0.3,,212,9.2,7.7
2017,1,9,11:00,UTC,,1014.9,98,,,0.2,0,,193,7.9,6.5
2017,1,9,12:00,UTC,,1014.8,98,,,0.6,0.4,,212,5.9,5
2017,1,9,13:00,UTC,,1014.1,98,,,0.8,0.6,,187,6.7,6
2017,1,9,14:00,UTC,,1013.3,99,,,0.9,0.7,,192,11.6,9.4
2017,1,9,15:00,UTC,,1013.2,99,,,1.1,0.9,,207,9.4,7.5
2017,1,9,16:00,UTC,,1012.9,99,,,1.2,1,,214,9.2,7.4
2017,1,9,17:00,UTC,,1012.3,99,,,1.4,1.2,,215,9.2,7.5
2017,1,9,18:00,UTC,,1011.9,98,,,1.6,1.4,,209,9.3,7.6
2017,1,9,19:00,UTC,,1011.7,98,,,1.4,1.1,,212,9.6,7.8
2017,1,9,20:00,UTC,,1011.7,97,,,1.3,0.9,,219,11.3,8.5
2017,1,9,21:00,UTC,,1011.1,98,,,1.2,0.9,,190,8.2,7.1
2017,1,9,22:00,UTC,,1011,98,,,1.9,1.6,,202,6.5,5.4
2017,1,9,23:00,UTC,,1010.7,98,,,2.2,1.9,,213,7.6,5.8
2017,1,10,00:00,UTC,,1010.7,96,,,2.5,2,,219,7.8,6.3
2017,1,10,01:00,UTC,,1010.7,96,,,2.5,1.9,,213,6.6,5.1
2017,1,10,02:00,UTC,,1010.7,95,,,2.4,1.6,,208,7,5.8
2017,1,10,03:00,UTC,,1010.6,95,,,2.5,1.8,,205,6.1,4.8
2017,1,10,04:00,UTC,,1010.4,94,,,2.6,1.7,,209,8.6,6.5
2017,1,10,05:00,UTC,,1010.8,93,,,2.7,1.6,,209,9.1,7.3
2017,1,10,06:00,UTC,,1011.1,90,,,2.7,1.3,,213,10,7.7
2017,1,10,07:00,UTC,,1011.5,87,,,2.7,0.8,,215,11.8,9
2017,1,10,08:00,UTC,,1011.8,83,,,2.8,0.1,,225,10.9,8.1
2017,1,10,09:00,UTC,,1011.9,90,,,2.7,1.2,,207,11.3,9.1
2017,1,10,10:00,UTC,,1012,91,,,2.2,0.8,,210,11.1,8.2
2017,1,10,11:00,UTC,,1011.9,90,,,2.3,0.9,,210,10.3,8.5
2017,1,10,12:00,UTC,,1011.5,92,,,1.7,0.4,,207,10.5,8.3
2017,1,10,13:00,UTC,,1011.4,89,,,1.3,-0.3,,191,12.8,9.8
2017,1,10,14:00,UTC,,1011.3,83,,,1.6,-1,,208,15.4,11.8
2017,1,10,15:00,UTC,,1011.2,82,,,1.6,-1.1,,207,15.9,10.7
2017,1,10,16:00,UTC,,1011.1,85,,,1.4,-0.8,,198,12.3,10.3
2017,1,10,17:00,UTC,,1011.1,85,,,1.3,-0.9,,190,12.7,10.6
2017,1,10,18:00,UTC,,1010.8,85,,,1.5,-0.7,,194,13.3,10.9
2017,1,10,19:00,UTC,,1010.5,82,,,1.5,-1.2,,191,13.6,11.4
2017,1,10,20:00,UTC,,1010.1,81,,,1.5,-1.4,,202,14.2,11.6
2017,1,10,21:00,UTC,,1010.2,81,,,1.4,-1.6,,199,14.3,11.3
2017,1,10,22:00,UTC,,1009.9,84,,,1.2,-1.3,,195,12.4,9.9
2017,1,10,23:00,UTC,,1009.2,77,,,1.5,-2.1,,197,18.1,13.3
2017,1,11,00:00,UTC,,1008.3,77,,,1.4,-2.1,,194,19.5,13.4
2017,1,11,01:00,UTC,,1007.5,78,,,1.1,-2.3,,193,16.6,13.4
2017,1,11,02:00,UTC,,1006.5,79,,,1.3,-2,,191,16.2,12.5
2017,1,11,03:00,UTC,,1005.6,80,,,1.4,-1.7,,187,17,13.8
2017,1,11,04:00,UTC,,1004.7,84,,,1.5,-0.9,,191,16.5,13.9
2017,1,11,05:00,UTC,,1003.6,83,,,1.6,-0.9,,192,18.6,14.6
2017,1,11,06:00,UTC,,1002.7,80,,,1.7,-1.3,,193,17,14.2
2017,1,11,07:00,UTC,,1002,85,,,1.8,-0.5,,191,16,13.3
2017,1,11,08:00,UTC,,1001.1,79,,,1.8,-1.4,,191,21.4,17
2017,1,11,09:00,UTC,,1000.5,80,,,1.8,-1.4,,194,19.1,14.6
2017,1,11,10:00,UTC,,999.5,80,,,1.6,-1.5,,194,19.6,16.1
2017,1,11,11:00,UTC,,998.4,79,,,1.7,-1.6,,185,19.7,15.8
2017,1,11,12:00,UTC,,997.2,78,,,1.8,-1.7,,182,20.2,16.6
2017,1,11,13:00,UTC,,995.8,77,,,1.6,-1.9,,179,23.6,18.7
2017,1,11,14:00,UTC,,994.8,86,,,0.7,-1.4,,165,19.5,15.2
2017,1,11,15:00,UTC,,993.3,83,,,0.7,-1.9,,165,19.3,14.8
2017,1,11,16:00,UTC,,992.2,83,,,-0.3,-2.9,,161,19,15.1
2017,1,11,17:00,UTC,,991.1,79,,,-1,-4.1,,164,20.8,15.9
2017,1,11,18:00,UTC,,990.3,72,,,-0.9,-5.3,,161,19.6,14.4
2017,1,11,19:00,UTC,,989.7,69,,,-0.7,-5.6,,164,20.2,15.5
2017,1,11,20:00,UTC,,988.9,65,,,-0.5,-6.2,,165,19.2,15
2017,1,11,21:00,UTC,,987.9,68,,,-0.7,-5.9,,165,18.2,14.8
2017,1,11,22:00,UTC,,987,70,,,-0.9,-5.7,,164,19.1,14.6
2017,1,11,23:00,UTC,,985.9,73,,,-0.6,-4.8,,162,21.9,16.8
2017,1,12,00:00,UTC,,985.1,78,,,-0.6,-4,,158,21.7,15.2
2017,1,12,01:00,UTC,,984.4,81,,,-0.8,-3.6,,157,20.7,15.9
2017,1,12,02:00,UTC,,983.6,82,,,-0.6,-3.3,,160,19.8,15.9
2017,1,12,03:00,UTC,,983.2,83,,,-1,-3.5,,157,19.9,15.1
2017,1,12,04:00,UTC,,982.3,81,,,-0.8,-3.6,,154,19.6,16.1
2017,1,12,05:00,UTC,,982.1,82,,,-0.8,-3.6,,155,23.2,15.1
2017,1,12,06:00,UTC,,981.6,82,,,-0.8,-3.4,,160,21.1,15.3
2017,1,12,07:00,UTC,,981.8,85,,,-0.7,-2.9,,160,18.6,14.7
2017,1,12,08:00,UTC,,981.9,92,,,-1.2,-2.2,,162,21.2,15.3
2017,1,12,09:00,UTC,,982.1,92,,,-0.9,-2.1,,164,19.1,14.7
2017,1,12,10:00,UTC,,982.4,91,,,-0.8,-2.1,,164,17.4,13.3
2017,1,12,11:00,UTC,,982.4,89,,,-0.5,-2.1,,160,17,12.6
2017,1,12,12:00,UTC,,982.7,91,,,-0.4,-1.7,,156,14.2,10.8
2017,1,12,13:00,UTC,,982.9,91,,,-0.5,-1.8,,155,14.5,10.9
2017,1,12,14:00,UTC,,983,93,,,-0.5,-1.6,,147,12.9,10.2
2017,1,12,15:00,UTC,,982.9,92,,,0.1,-1,,144,12.3,9.3
2017,1,12,16:00,UTC,,982.7,92,,,0.2,-0.9,,137,11.4,8.7
2017,1,12,17:00,UTC,,982.5,94,,,0.4,-0.5,,140,9.3,7.5
2017,1,12,18:00,UTC,,982.1,94,,,0.7,-0.1,,143,9.5,7.5
2017,1,12,19:00,UTC,,981.6,95,,,0.8,0.2,,138,10.6,8.4
2017,1,12,20:00,UTC,,981.2,95,,,0.5,-0.2,,134,9.1,7.5
2017,1,12,21:00,UTC,,981,98,,,0.2,-0.1,,139,6.6,4.9
2017,1,12,22:00,UTC,,981.1,98,,,0.5,0.2,,153,6.1,4.5
2017,1,12,23:00,UTC,,981.1,98,,,0.5,0.2,,144,3.6,3
2017,1,13,00:00,UTC,,981.2,98,,,0.7,0.4,,140,4.4,3.8
2017,1,13,01:00,UTC,,981.3,98,,,0.8,0.5,,161,5,4.3
2017,1,13,02:00,UTC,,981.6,98,,,1.3,0.9,,205,5.5,4.8
2017,1,13,03:00,UTC,,981.7,97,,,1.2,0.9,,190,5.3,4.7
2017,1,13,04:00,UTC,,982,96,,,1.2,0.7,,192,6,5.1
2017,1,13,05:00,UTC,,982.3,92,,,1.7,0.5,,199,6.4,4.4
2017,1,13,06:00,UTC,,982.9,95,,,1.1,0.3,,184,5.4,4.4
2017,1,13,07:00,UTC,,983.6,95,,,1.1,0.4,,188,4.6,4.2
2017,1,13,08:00,UTC,,984,95,,,1.1,0.3,,176,4.8,4.2
2017,1,13,09:00,UTC,,984.6,94,,,1.5,0.7,,212,5.8,4.6
2017,1,13,10:00,UTC,,984.9,94,,,1.1,0.3,,193,3.9,3.3
2017,1,13,11:00,UTC,,985.1,96,,,1.1,0.5,,182,5.3,4.8
2017,1,13,12:00,UTC,,985.7,95,,,1.2,0.5,,189,4.9,4.1
2017,1,13,13:00,UTC,,986.4,93,,,1.2,0.2,,205,5.9,5.3
2017,1,13,14:00,UTC,,987.1,94,,,1,0.1,,208,5.8,4.2
2017,1,13,15:00,UTC,,987.6,93,,,0.9,-0.1,,208,5.1,4.2
2017,1,13,16:00,UTC,,988.2,95,,,0.5,-0.3,,189,5.6,5
2017,1,13,17:00,UTC,,988.5,96,,,0.5,-0.1,,207,4.6,3.7
2017,1,13,18:00,UTC,,988.8,95,,,0.6,-0.1,,197,4.1,3.4
2017,1,13,19:00,UTC,,989.1,96,,,0.5,0,,198,3.6,3.1
