Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2017,1,1,19:00,UTC,8,1000.5,91,0,9,-4,-5.3,50000,320,7.2,5
2017,1,1,20:00,UTC,8,1001,90,0,9,-3.7,-5.1,50000,325,5.5,4.3
2017,1,1,21:00,UTC,8,1001.3,89,0,9,-3.6,-5.2,23970,351,4.6,3.2
2017,1,1,22:00,UTC,8,1001.7,86,0,9,-3.7,-5.6,21730,319,4.7,3.7
2017,1,1,23:00,UTC,8,1001.5,87,0,9,-3.8,-5.6,28240,326,2.3,1.6
2017,1,2,00:00,UTC,8,1001.8,90,0,9,-3.9,-5.3,13220,327,2.5,2
2017,1,2,01:00,UTC,8,1001.8,91,0,9,-4,-5.2,10400,336,2.6,2.1
2017,1,2,02:00,UTC,8,1001.9,93,0,9,-4.5,-5.5,4380,337,2.5,2
2017,1,2,03:00,UTC,7,1002,93,0,9,-4.4,-5.3,7340,4,3.1,2.2
2017,1,2,04:00,UTC,7,1002.1,92,0,9,-4.7,-5.8,12840,51,2.8,2
2017,1,2,05:00,UTC,8,1002.3,86,0,9,-4.6,-6.6,9230,93,6.1,4
2017,1,2,06:00,UTC,8,1002.5,79,0,9,-5.4,-8.5,50000,88,7.8,5.6
2017,1,2,07:00,UTC,8,1003.1,82,0,9,-6.6,-9.2,50000,64,3.6,2.2
2017,1,2,08:00,UTC,7,1003.4,82,0,9,-7.2,-9.8,50000,80,4.3,1.9
2017,1,2,09:00,UTC,7,1003.6,83,0,9,-7.5,-9.9,48390,87,4.6,1.7
2017,1,2,10:00,UTC,7,1003.6,82,0,9,-7.6,-10.2,50000,103,2.4,1.5
2017,1,2,11:00,UTC,7,1003.8,85,0,9,-7.9,-10,45660,357,1.6,0.9
2017,1,2,12:00,UTC,8,1004,84,0,9,-7.2,-9.5,44570,38,2.4,1.5
2017,1,2,13:00,UTC,8,1004.1,83,0,9,-6.8,-9.3,21710,68,2.8,2
2017,1,2,14:00,UTC,8,1004.2,81,0,9,-6.6,-9.4,27620,81,2.9,1.7
2017,1,2,15:00,UTC,8,1004.1,75,0,9,-6.5,-10.3,48880,95,5.9,3.7
2017,1,2,16:00,UTC,8,1004.2,74,0,9,-6.6,-10.4,43090,101,5.2,2.9
2017,1,2,17:00,UTC,8,1004,74,0,10,-6.6,-10.5,41400,119,3.5,2.3
2017,1,2,18:00,UTC,8,1004.5,72,0,10,-6.8,-11,50000,122,4.8,2.7
2017,1,2,19:00,UTC,8,1004.6,72,0,10,-7,-11.2,41490,118,4,2.6
2017,1,2,20:00,UTC,8,1004.9,73,0,10,-7,-11,36560,133,2.4,1.5
2017,1,2,21:00,UTC,8,1005,75,0,9,-7.2,-10.9,16760,99,5.1,3.1
2017,1,2,22:00,UTC,8,1004.9,77,0,9,-7.4,-10.8,27450,93,4.9,3.7
2017,1,2,23:00,UTC,8,1004.9,77,0,10,-7.5,-10.9,40590,109,4,2.8
2017,1,3,00:00,UTC,8,1004.8,79,0,9,-7.9,-10.9,18470,110,4.8,3.1
2017,1,3,01:00,UTC,7,1004.3,84,0,9,-8.5,-10.7,7520,94,4.6,3.3
2017,1,3,02:00,UTC,8,1004.4,85,0,9,-9.2,-11.3,29800,105,3.4,2.3
2017,1,3,03:00,UTC,5,1004.2,88,0,9,-10.3,-11.9,22240,84,5.1,3.7
2017,1,3,04:00,UTC,8,1004.1,90,0,9,-11,-12.4,14100,101,4.2,2.7
2017,1,3,05:00,UTC,8,1004,89,0,9,-10.8,-12.2,5750,137,2.2,1
2017,1,3,06:00,UTC,7,1003.9,89,0,9,-11.1,-12.6,9450,112,3.9,2.4
2017,1,3,07:00,UTC,8,1003.9,89,0,9,-10.9,-12.4,3430,115,3.4,2.4
2017,1,3,08:00,UTC,8,1003.9,88,0,9,-10.9,-12.5,2550,120,4.8,2.9
2017,1,3,09:00,UTC,9,1003.7,88,0.5,9,-10.8,-12.4,2170,116,4,2.7
2017,1,3,10:00,UTC,9,1003.2,88,0.2,10,-10.9,-12.5,3220,112,4.1,2.9
2017,1,3,11:00,UTC,7,1002.7,87,0,10,-10.7,-12.3,3020,116,4.2,2.7
2017,1,3,12:00,UTC,7,1002.4,87,0,9,-10.5,-12.2,5290,112,4.3,2.7
2017,1,3,13:00,UTC,9,1002.3,87,0,9,-10.7,-12.4,4290,112,5.1,3.2
2017,1,3,14:00,UTC,8,1002,86,0.5,11,-11.6,-13.5,8630,102,6.8,4.4
2017,1,3,15:00,UTC,8,1002.1,86,0,11,-12,-13.9,4130,111,5.9,3.4
2017,1,3,16:00,UTC,8,1001.9,86,0.5,11,-12,-13.9,3380,106,6.7,4
2017,1,3,17:00,UTC,8,1002.1,86,0,11,-12.2,-14.1,4360,105,7.1,4.3
2017,1,3,18:00,UTC,9,1001.6,86,0,11,-12.1,-14,2530,96,7.6,5.3
2017,1,3,19:00,UTC,8,1001.7,86,0,11,-12.2,-14.1,2430,101,6.2,4.2
2017,1,3,20:00,UTC,8,1001.7,86,0,11,-12,-14,1830,98,6.8,4.6
2017,1,3,21:00,UTC,8,1002,86,0.5,11,-11.9,-13.8,1530,94,7.7,5.6
2017,1,3,22:00,UTC,8,1002.3,84,0,11,-12.3,-14.4,2620,95,7.7,5.3
2017,1,3,23:00,UTC,7,1003,84,0,12,-12.7,-14.8,2310,90,8.6,5.2
2017,1,4,00:00,UTC,7,1003.3,84,0,13,-13.1,-15.3,2760,86,6.1,4
2017,1,4,01:00,UTC,7,1004.1,83,0,13,-13.9,-16.1,19440,85,6.6,4.3
2017,1,4,02:00,UTC,1,1004.6,82,0,13,-14.7,-17,43480,72,6,3.7
2017,1,4,03:00,UTC,5,1005.3,82,0,13,-15.1,-17.5,42430,81,6.6,4.7
2017,1,4,04:00,UTC,7,1005.9,78,0,13,-14.9,-17.9,50000,88,8.1,5.7
2017,1,4,05:00,UTC,0,1006.8,78,0,13,-15.8,-18.7,50000,70,5.9,3.8
2017,1,4,06:00,UTC,0,1007.8,80,0,13,-16.2,-18.9,42870,63,6.3,4.2
2017,1,4,07:00,UTC,3,1008.7,80,0,13,-16.9,-19.5,50000,63,4.7,3.4
2017,1,4,08:00,UTC,5,1009.8,78,0,13,-17.3,-20.2,50000,63,6.5,4.6
2017,1,4,09:00,UTC,1,1010.5,77,0,12,-18.2,-21.3,18760,48,5.2,3.2
2017,1,4,10:00,UTC,0,1011.4,73,0,13,-18.1,-21.8,50000,54,7,4.5
2017,1,4,11:00,UTC,0,1012.3,73,0,12,-18.5,-22.2,50000,30,6.8,4.8
2017,1,4,12:00,UTC,0,1013.5,74,0,12,-18.7,-22.1,50000,17,6.2,3.9
2017,1,4,13:00,UTC,0,1014.1,75,0,12,-19.2,-22.4,50000,10,5.1,3.5
2017,1,4,14:00,UTC,0,1015.1,78,0,12,-20.4,-23.2,50000,344,5.1,4.1
2017,1,4,15:00,UTC,1,1015.9,78,0,12,-20.4,-23.2,47350,333,4.8,3.8
2017,1,4,16:00,UTC,0,1016.8,78,0,12,-20.8,-23.6,50000,337,4.4,3.3
2017,1,4,17:00,UTC,0,1017.4,78,0,12,-20.2,-23,34180,338,5.1,4
2017,1,4,18:00,UTC,1,1018.1,77,0,12,-20.6,-23.5,15130,334,5.3,3.7
2017,1,4,19:00,UTC,3,1019,78,0,12,-19.9,-22.8,8020,344,6.5,4.8
2017,1,4,20:00,UTC,8,1019.7,78,0,12,-19.2,-22.1,6960,338,6,4.3
2017,1,4,21:00,UTC,7,1020.4,77,0,12,-19.1,-22,18780,340,5.3,3.9
2017,1,4,22:00,UTC,0,1021.3,78,0,12,-20.2,-23.1,50000,337,5.8,4.2
2017,1,4,23:00,UTC,3,1021.9,78,0,12,-20.1,-22.9,50000,332,5.8,4.2
2017,1,5,00:00,UTC,0,1022.7,79,0,12,-20.4,-23.2,50000,333,6,4.6
2017,1,5,01:00,UTC,0,1023.4,78,0,12,-20.4,-23.3,50000,333,6.6,5.2
2017,1,5,02:00,UTC,0,1024,79,0,12,-20.5,-23.2,50000,332,5.9,4.7
2017,1,5,03:00,UTC,0,1025.1,77,0,12,-21.2,-24.1,50000,330,5.7,4.5
2017,1,5,04:00,UTC,1,1025.8,78,,12,-21,-23.8,50000,335,5.7,4.8
2017,1,5,05:00,UTC,3,1026.3,79,0,12,-20.1,-22.8,42940,332,6.3,4.6
2017,1,5,06:00,UTC,0,1027.3,78,0,12,-20.1,-22.9,50000,334,6.9,4.8
2017,1,5,07:00,UTC,0,1028,76,0,12,-20.3,-23.4,50000,333,7.1,5.5
2017,1,5,08:00,UTC,0,1029.2,75,0,12,-20.8,-24.1,50000,330,7.9,5.8
2017,1,5,09:00,UTC,0,1029.7,72,0,12,-20.8,-24.5,50000,329,7.3,5.5
2017,1,5,10:00,UTC,0,1030.7,73,0,12,-20.2,-23.8,50000,326,5.6,4.6
2017,1,5,11:00,UTC,0,1031.2,72,0,12,-20.1,-23.9,50000,343,4.5,3.4
2017,1,5,12:00,UTC,0,1031.6,72,0,12,-20.5,-24.2,50000,325,5.4,4.3
2017,1,5,13:00,UTC,0,1032,74,0,12,-19.9,-23.3,50000,333,6.3,4.2
2017,1,5,14:00,UTC,0,1032.8,78,0,12,-20.5,-23.4,50000,318,2.8,2.3
2017,1,5,15:00,UTC,0,1033.6,78,0,12,-22.1,-24.9,50000,327,4,2.9
2017,1,5,16:00,UTC,0,1034.1,77,0,12,-22.2,-25,50000,271,2.7,1.5
2017,1,5,17:00,UTC,3,1034.1,80,0,12,-22.4,-24.9,31680,316,2.6,2
2017,1,5,18:00,UTC,1,1034.9,79,0,12,-21,-23.6,1340,309,2.2,1.5
2017,1,5,19:00,UTC,5,1035.3,81,0,12,-21.7,-24,1840,298,2.2,1.8
2017,1,5,20:00,UTC,0,1035.8,76,0,12,-23,-26,50000,273,1.1,0.7
2017,1,5,21:00,UTC,0,1036.4,74,0,12,-25.2,-28.5,50000,321,1.2,0.8
2017,1,5,22:00,UTC,3,1036.7,75,0,12,-24.4,-27.6,960,336,1.4,0.7
2017,1,5,23:00,UTC,3,1037.2,74,0,12,-24.9,-28.3,1110,215,1,0.7
2017,1,6,00:00,UTC,1,1037.3,74,0,12,-24.9,-28.2,1980,0,0.9,0
2017,1,6,01:00,UTC,1,1037.7,75,0,12,-25.4,-28.6,15150,299,1.4,1.2
2017,1,6,02:00,UTC,1,1037.7,74,0,12,-25.3,-28.7,4920,177,2.2,1.2
2017,1,6,03:00,UTC,0,1037.8,73,0,12,-25.9,-29.3,1990,0,1,0
2017,1,6,04:00,UTC,3,1037.8,74,0,12,-26.1,-29.4,2520,0,3.7,0
2017,1,6,05:00,UTC,0,1037.9,73,0,12,-26.5,-29.9,50000,0,1.2,0
2017,1,6,06:00,UTC,3,1038.4,72,0,12,-26.8,-30.3,50000,169,1.6,1.1
2017,1,6,07:00,UTC,1,1038.5,72,0,12,-26.9,-30.5,3160,314,0.8,0.5
2017,1,6,08:00,UTC,1,1038.8,72,0,11,-27.2,-30.8,6470,186,1.6,0.9
2017,1,6,09:00,UTC,1,1038.6,72,0,12,-26.5,-30,1720,161,1.8,1.1
2017,1,6,10:00,UTC,0,1038.3,75,0,12,-24.8,-28,2940,140,1.8,1.1
2017,1,6,11:00,UTC,1,1037.7,76,0,12,-23.6,-26.7,2670,142,1.9,1.5
2017,1,6,12:00,UTC,0,1037,76,0,12,-22.8,-25.9,1320,136,2.5,1.9
2017,1,6,13:00,UTC,0,1036.4,76,0,12,-22.8,-25.9,23590,156,2,1.3
2017,1,6,14:00,UTC,3,1035.8,77,0,12,-22.2,-25.1,530,166,1.9,1.2
2017,1,6,15:00,UTC,0,1035.3,77,0,12,-22.6,-25.6,550,161,2.5,1.4
2017,1,6,16:00,UTC,0,1034.3,77,0,12,-22.5,-25.5,520,145,2.4,1.5
2017,1,6,17:00,UTC,1,1033.2,77,0,12,-22.1,-25.1,15420,143,2.6,1.5
2017,1,6,18:00,UTC,7,1032.6,79,0,12,-20,-22.6,46420,158,2.6,1
2017,1,6,19:00,UTC,7,1031.1,82,0,12,-17,-19.4,3580,152,5.4,2.5
2017,1,6,20:00,UTC,7,1029.7,82,0,12,-16.4,-18.8,5950,144,4.9,2.7
2017,1,6,21:00,UTC,8,1028.4,84,0,12,-15.2,-17.3,11950,147,5.4,2.7
2017,1,6,22:00,UTC,8,1026.6,84,0,12,-13.2,-15.3,3450,165,7.7,4
2017,1,6,23:00,UTC,8,1025.1,85,0,13,-12.3,-14.3,4190,167,6.7,3.2
2017,1,7,00:00,UTC,8,1023.3,87,0,13,-11,-12.8,11210,162,7.5,3.6
2017,1,7,01:00,UTC,8,1022.1,88,0,13,-9.6,-11.3,10510,170,9.3,4
2017,1,7,02:00,UTC,8,1020.4,89,0,13,-8.7,-10.2,14910,163,8.1,4.3
2017,1,7,03:00,UTC,8,1019,89,0,13,-8.2,-9.6,6370,171,9.8,4.6
2017,1,7,04:00,UTC,8,1017.3,90,0.7,13,-7.9,-9.3,2910,160,10.2,5
2017,1,7,05:00,UTC,9,1016.6,92,0.8,14,-7.3,-8.5,730,170,9.2,4.3
2017,1,7,06:00,UTC,9,1015.7,92,0.9,16,-6.8,-7.9,1220,167,9.7,4.6
2017,1,7,07:00,UTC,9,1015.4,92,1,17,-6.6,-7.6,1210,175,8,3.6
2017,1,7,08:00,UTC,9,1015.3,93,0.9,17,-6,-7,1040,169,7.7,3.8
2017,1,7,09:00,UTC,8,1015,93,0.5,18,-5.5,-6.5,5670,173,6.8,3.2
2017,1,7,10:00,UTC,8,1014.3,93,0.5,18,-5.2,-6.1,22800,176,9,3
2017,1,7,11:00,UTC,8,1014.9,94,0,18,-4.9,-5.7,20590,201,7.4,3.2
2017,1,7,12:00,UTC,8,1014.3,94,0,18,-4.6,-5.4,23060,191,7.2,3.5
2017,1,7,13:00,UTC,8,1014.5,95,0,18,-4.2,-4.9,19920,195,5.7,2.8
2017,1,7,14:00,UTC,8,1014.5,95,0,18,-3.9,-4.5,4990,200,4.3,2.1
2017,1,7,15:00,UTC,8,1014.9,96,0,17,-3.4,-4,3240,217,6.6,2.7
2017,1,7,16:00,UTC,8,1014.9,96,0,17,-3.1,-3.7,22770,182,3.6,2
2017,1,7,17:00,UTC,8,1015.3,97,0,17,-2.5,-3,42810,239,4.2,1.9
2017,1,7,18:00,UTC,8,1015.4,97,0,17,-1.9,-2.4,46480,257,5.4,3.2
2017,1,7,19:00,UTC,8,1015.9,96,0,17,-1.6,-2.2,50000,266,6.5,3.4
2017,1,7,20:00,UTC,8,1016.4,94,0,17,-1.6,-2.3,50000,264,6.9,3.5
2017,1,7,21:00,UTC,5,1017.1,94,0,17,-2,-2.9,50000,259,4.9,2.2
2017,1,7,22:00,UTC,3,1017.9,94,0,17,-2.6,-3.4,50000,244,3.5,1.8
2017,1,7,23:00,UTC,1,1018.1,94,0,17,-2.9,-3.7,50000,246,3.9,2.1
2017,1,8,00:00,UTC,1,1018.1,97,0,17,-4.2,-4.7,44690,226,2.7,1.7
2017,1,8,01:00,UTC,8,1018.5,96,0,17,-2.8,-3.4,50000,234,3.3,1.8
2017,1,8,02:00,UTC,8,1019.1,95,0,17,-2.9,-3.6,47150,241,5,2.4
2017,1,8,03:00,UTC,8,1019.2,95,0,17,-3.1,-3.8,42010,248,4.9,2.2
2017,1,8,04:00,UTC,8,1019.2,95,0,17,-3.3,-3.9,42480,227,2.3,1.2
2017,1,8,05:00,UTC,8,1019.3,95,0,17,-3.5,-4.1,37530,216,4.4,2
2017,1,8,06:00,UTC,8,1019.4,96,0,17,-3.4,-4,18600,205,3.8,2
2017,1,8,07:00,UTC,8,1019.7,96,0,17,-3.5,-4.1,26540,230,4,1.6
2017,1,8,08:00,UTC,7,1019.5,96,0,17,-3.3,-3.9,45210,206,3.1,1.5
2017,1,8,09:00,UTC,8,1018.9,96,0,17,-2.8,-3.4,24630,200,3.9,2
2017,1,8,10:00,UTC,8,1018,97,0,17,-2.3,-2.8,7060,190,4.4,2.5
2017,1,8,11:00,UTC,8,1018.1,96,0,17,-2.1,-2.7,18870,203,5.4,2.8
2017,1,8,12:00,UTC,7,1016.9,94,0,17,-2,-2.9,16290,215,5.5,2.5
2017,1,8,13:00,UTC,8,1016.4,94,0,17,-2,-2.9,22910,192,6.5,2.9
2017,1,8,14:00,UTC,8,1015.7,94,0,17,-2.1,-2.9,36370,186,6.6,3.5
2017,1,8,15:00,UTC,8,1014.1,94,0,17,-1.9,-2.7,47210,181,5.8,2.9
2017,1,8,16:00,UTC,7,1013.3,92,0,17,-1.9,-3.1,50000,194,7.1,3.6
2017,1,8,17:00,UTC,7,1012.3,90,0,17,-1.9,-3.4,50000,193,7.2,3.1
2017,1,8,18:00,UTC,8,1011.2,88,0,17,-1.8,-3.5,32220,197,7.7,3
2017,1,8,19:00,UTC,8,1011.5,90,0,16,-1.5,-3,48810,238,6.5,3.3
2017,1,8,20:00,UTC,8,1011.6,91,0,16,-1.4,-2.6,50000,238,7.3,3.9
2017,1,8,21:00,UTC,7,1011.7,91,0,16,-1,-2.3,50000,235,7.9,2.9
2017,1,8,22:00,UTC,8,1011.3,91,0,16,-0.8,-2.1,48510,229,6.1,2.3
2017,1,8,23:00,UTC,8,1011,91,0,16,-0.5,-1.8,47080,241,4.3,2.4
2017,1,9,00:00,UTC,7,1011.1,90,0,16,-0.3,-1.7,41430,239,6,3
2017,1,9,01:00,UTC,7,1010.9,91,0,16,-0.3,-1.7,41870,244,5.6,3.1
2017,1,9,02:00,UTC,7,1010.7,88,0,16,0.1,-1.7,36400,256,6.9,3.8
2017,1,9,03:00,UTC,5,1010.7,86,0,16,0.1,-1.9,41090,273,11.4,5.4
2017,1,9,04:00,UTC,0,1010.5,88,0,16,-0.5,-2.3,38450,258,5.9,3.3
2017,1,9,05:00,UTC,3,1010.7,87,0,16,-0.5,-2.5,38380,264,6.6,3.5
2017,1,9,06:00,UTC,5,1010.3,90,0,16,-1.1,-2.5,38660,244,5,2.5
2017,1,9,07:00,UTC,5,1010.4,91,0,16,-1.1,-2.4,31630,234,4.3,2.4
2017,1,9,08:00,UTC,5,1010.1,89,0,16,-1,-2.6,35000,238,4.7,2.5
2017,1,9,09:00,UTC,7,1010.2,90,0,16,-1.2,-2.7,31170,209,3.7,1.7
2017,1,9,10:00,UTC,3,1010.3,89,0,16,-0.7,-2.3,31090,226,6.9,3.2
2017,1,9,11:00,UTC,5,1010,89,0,16,-0.6,-2.3,30790,228,4.6,2.4
2017,1,9,12:00,UTC,3,1009.5,84,0,16,0.3,-2.1,43830,253,5.8,2.9
2017,1,9,13:00,UTC,5,1009.6,83,0,16,0.5,-2,43390,249,4.9,2.5
2017,1,9,14:00,UTC,7,1009.7,86,0,16,-0.1,-2.1,45520,219,4,1.7
2017,1,9,15:00,UTC,7,1009.9,87,0,16,0,-2,40430,231,3.9,1.9
2017,1,9,16:00,UTC,7,1009.7,87,0,16,0.3,-1.6,45410,214,3.7,1.8
2017,1,9,17:00,UTC,7,1009.3,87,0,16,-0.1,-2,47820,212,4.9,2.1
2017,1,9,18:00,UTC,3,1009.3,89,0,16,-1.3,-2.9,43070,171,3.5,1.5
2017,1,9,19:00,UTC,7,1009.4,91,0,16,-1.8,-3.1,45220,207,6.7,3.1
2017,1,9,20:00,UTC,8,1009.2,95,0,16,-1.8,-2.5,22180,217,4.5,2.6
2017,1,9,21:00,UTC,8,1008.7,97,0,16,-1.4,-1.9,5820,199,4.1,2.3
2017,1,9,22:00,UTC,8,1008.3,97,0,16,-0.9,-1.3,4580,205,6.4,2.7
2017,1,9,23:00,UTC,8,1007.8,98,0,16,-0.7,-1,3470,197,5.5,2.7
2017,1,10,00:00,UTC,8,1007.4,98,0,16,-0.2,-0.5,5100,195,4.9,2.7
2017,1,10,01:00,UTC,8,1007.2,97,0,16,-0.1,-0.4,6440,204,6,3
2017,1,10,02:00,UTC,8,1006.9,97,0,16,0.1,-0.3,4510,197,4.6,2.7
2017,1,10,03:00,UTC,8,1006.6,96,0,16,0.2,-0.4,26570,203,5.6,2.3
2017,1,10,04:00,UTC,8,1006.2,96,0,16,0.2,-0.3,10520,193,5.5,2.5
2017,1,10,05:00,UTC,8,1006.1,97,0,16,0.4,0,3850,189,4.9,2.6
2017,1,10,06:00,UTC,8,1006.1,98,0,16,0.8,0.5,5160,203,4.2,1.9
2017,1,10,07:00,UTC,8,1006.5,96,0,16,1.5,0.9,11010,219,5.5,2.5
2017,1,10,08:00,UTC,8,1006.5,94,0,16,1.7,0.9,10220,219,8.6,3.2
2017,1,10,09:00,UTC,8,1006.8,93,0,16,1.9,0.9,8630,233,6.7,3.2
2017,1,10,10:00,UTC,8,1007,95,0,16,1.8,1.1,9330,217,5.2,2.6
2017,1,10,11:00,UTC,8,1007.3,93,0,15,1.9,0.9,11770,222,7.3,3.6
2017,1,10,12:00,UTC,7,1007.5,89,0,15,1.7,0,19300,225,7.1,3
2017,1,10,13:00,UTC,8,1007.7,86,0,15,1.3,-0.7,21970,236,7.3,3.5
2017,1,10,14:00,UTC,8,1008,89,0,15,1,-0.5,46300,211,7,2.8
2017,1,10,15:00,UTC,8,1008,95,0,15,0.5,-0.2,2830,198,3.7,2
2017,1,10,16:00,UTC,8,1007.7,92,0,15,0.6,-0.6,10690,206,7,2.7
2017,1,10,17:00,UTC,8,1007.5,93,0,15,0.3,-0.7,6300,207,5.8,3
2017,1,10,18:00,UTC,8,1007.4,91,0,14,0.2,-1.1,11160,203,7.4,3.4
2017,1,10,19:00,UTC,8,1007.4,94,0,14,0,-0.8,3830,200,7.4,2.9
2017,1,10,20:00,UTC,8,1007.1,87,0,14,0.2,-1.6,30900,192,7,3.4
2017,1,10,21:00,UTC,8,1006.9,92,0,14,0.1,-1,4010,189,6.4,3.5
2017,1,10,22:00,UTC,8,1006.6,95,0,14,0,-0.7,6480,193,7.1,3.3
2017,1,10,23:00,UTC,8,1006.2,94,0,14,-0.1,-1,10060,194,8.8,3.8
2017,1,11,00:00,UTC,8,1006.1,88,0,14,-0.3,-2,17600,195,9.2,4.7
2017,1,11,01:00,UTC,8,1005.5,84,0,14,-0.1,-2.6,30340,199,8.3,3.6
2017,1,11,02:00,UTC,8,1004.6,80,0,14,0,-3.1,28320,195,12.6,5.7
2017,1,11,03:00,UTC,8,1004.1,80,0,14,0,-3.1,34000,191,10.7,4
2017,1,11,04:00,UTC,8,1003.1,78,0,15,0,-3.3,32220,181,9,3.7
2017,1,11,05:00,UTC,8,1002.3,77,0,15,0,-3.6,40200,176,10.2,4.4
2017,1,11,06:00,UTC,8,1001.5,76,0,14,0.1,-3.6,37820,178,8.1,3.4
2017,1,11,07:00,UTC,8,1001,77,0,14,0.4,-3.2,37480,182,7.7,3.4
2017,1,11,08:00,UTC,8,1000.2,78,0,14,0.5,-2.9,27430,171,10.8,4.3
2017,1,11,09:00,UTC,8,999.8,79,0,14,0.3,-3,16900,178,9,3.9
2017,1,11,10:00,UTC,8,999.1,85,0,14,-0.1,-2.3,11160,181,12.3,4.8
2017,1,11,11:00,UTC,8,998.2,87,0,14,-0.2,-2.1,7800,168,10.2,4.8
2017,1,11,12:00,UTC,8,997.4,85,0,14,-0.2,-2.4,10500,172,11,4.9
2017,1,11,13:00,UTC,8,996.8,85,0,14,-0.4,-2.6,9710,179,10.9,4.3
2017,1,11,14:00,UTC,7,996.7,85,0,14,-0.6,-2.8,9830,175,9.9,3.5
2017,1,11,15:00,UTC,7,995.7,82,0,14,-0.8,-3.4,10390,177,9.9,4.6
2017,1,11,16:00,UTC,8,995.1,86,0,14,-1.5,-3.6,8130,165,10.4,5.1
2017,1,11,17:00,UTC,7,994.4,82,0,14,-2.3,-4.9,9430,168,12.7,5.5
2017,1,11,18:00,UTC,7,993.8,76,0,14,-2.7,-6.4,12970,165,12.6,5.3
2017,1,11,19:00,UTC,3,993.5,75,0,14,-3.6,-7.4,15560,159,13.4,5
2017,1,11,20:00,UTC,3,993.6,77,0,14,-4.8,-8.2,15970,151,9.4,4.5
2017,1,11,21:00,UTC,0,993.2,77,0,14,-5.6,-9.1,17090,154,8.9,4.2
2017,1,11,22:00,UTC,0,992.9,73,0,14,-5.9,-9.9,18430,163,10.8,3.9
2017,1,11,23:00,UTC,0,992.5,70,0,14,-6.2,-10.8,19720,157,9.3,3.9
2017,1,12,00:00,UTC,0,991.8,66,0,14,-5.7,-11.2,31820,154,7.9,4.1
2017,1,12,01:00,UTC,0,991.2,63,0,14,-5.4,-11.4,38840,156,7.8,3.6
2017,1,12,02:00,UTC,1,990.2,64,0,14,-5.1,-10.9,48840,152,10.1,4.9
2017,1,12,03:00,UTC,0,989.6,65,0,14,-5.3,-10.9,47790,152,9.5,5.1
2017,1,12,04:00,UTC,1,988.4,65,0,14,-5.3,-10.8,50000,149,9.9,4.7
2017,1,12,05:00,UTC,7,988.2,64,0,14,-4.8,-10.6,50000,157,12.1,5.2
2017,1,12,06:00,UTC,7,988.1,68,0,14,-4.8,-9.8,44210,154,10.4,4.7
2017,1,12,07:00,UTC,7,987.9,69,0,14,-4.7,-9.6,43160,150,11.3,5.2
2017,1,12,08:00,UTC,8,988.1,69,0,14,-4.7,-9.5,40270,151,11.7,4.7
2017,1,12,09:00,UTC,8,987.9,72,0,14,-4.5,-8.7,13520,153,11.3,5.1
